Row ID,Projected Annual Salary
120962,$27144.00
120963,$27144.00
120965,$27144.00
120966,$27144.00
120967,$27144.00
120968,$27144.00
120971,$27144.00
120972,$27144.00
120973,$27144.00
120974,$27144.00
120975,$27144.00
120979,$27144.00
120980,$27144.00
120981,$27144.00
120985,$27144.00
120986,$27144.00
120994,$27144.00
120995,$27144.00
121003,$27144.00
121004,$27144.00
121005,$27144.00
121009,$27144.00
121010,$27144.00
121020,$27144.00
121021,$27144.00
121029,$27144.00
121030,$27144.00
121031,$27144.00
121032,$27144.00
121033,$27144.00
121035,$27144.00
121036,$27144.00
121051,$27144.00
121052,$27144.00
121053,$27144.00
121062,$27144.00
121075,$27144.00
121076,$27144.00
121077,$27144.00
121083,$27144.00
121089,$27144.00
121090,$27144.00
121096,$27144.00
121097,$27144.00
121098,$27144.00
121099,$27144.00
121105,$27144.00
121106,$27144.00
121133,$27144.00
121134,$27144.00
121135,$27144.00
121141,$27144.00
121149,$27144.00
121150,$27144.00
121153,$27144.00
121154,$27144.00
121155,$27144.00
121156,$27144.00
121157,$27144.00
121161,$27144.00
121162,$27144.00
121165,$27144.00
121167,$27144.00
121168,$27144.00
121173,$27144.00
121174,$27144.00
121175,$27144.00
121177,$27144.00
121180,$27144.00
121181,$27144.00
121192,$27144.00
121193,$27144.00
121194,$27144.00
121198,$27144.00
121199,$27144.00
121200,$27144.00
121201,$27144.00
121203,$27144.00
121204,$27144.00
121205,$27144.00
121206,$27144.00
121207,$27144.00
121220,$27144.00
121221,$27144.00
121222,$27144.00
121223,$27144.00
121228,$27144.00
121229,$27144.00
121230,$27144.00
121231,$27144.00
121232,$27144.00
121233,$27144.00
121234,$27144.00
121240,$27144.00
121241,$27144.00
121242,$27144.00
121243,$27144.00
121244,$27144.00
121245,$27144.00
121249,$27144.00
121250,$27144.00
121251,$27144.00
121252,$27144.00
121253,$27144.00
121254,$27144.00
121256,$27144.00
121268,$27144.00
121272,$27144.00
121292,$27144.00
121293,$27144.00
121294,$27144.00
121295,$27144.00
121298,$27144.00
121301,$27144.00
121303,$27144.00
121304,$27144.00
121310,$27144.00
121311,$27144.00
121312,$27144.00
121313,$27144.00
121314,$27144.00
121315,$27144.00
121325,$27144.00
121326,$27144.00
121327,$27144.00
121341,$27144.00
121342,$27144.00
121350,$27144.00
121351,$27144.00
121359,$27144.00
121360,$27144.00
121361,$27144.00
121367,$27144.00
121368,$27144.00
121369,$27144.00
121385,$27144.00
121386,$27144.00
121387,$27144.00
121392,$27144.00
121401,$27144.00
121402,$27144.00
121412,$27144.00
121413,$27144.00
121422,$27144.00
121423,$27144.00
121424,$27144.00
121425,$27144.00
121426,$27144.00
121431,$27144.00
121432,$27144.00
121577,$32092.56
121582,$32092.56
121583,$32092.56
121584,$32092.56
121592,$32092.56
121593,$32092.56
121623,$38857.68
121624,$45956.88
121625,$38857.68
121626,$38857.68
121911,$32176.08
121914,$34911.36
121915,$34911.36
121920,$32176.08
121925,$32176.08
121926,$32176.08
121927,$97092.00
121936,$32176.08
121937,$32176.08
121938,$32176.08
121944,$34911.36
121955,$32176.08
121956,$32176.08
121965,$32176.08
121966,$34911.36
121967,$32176.08
121968,$32176.08
121974,$34911.36
121975,$32176.08
122133,$29294.64
122141,$29294.64
122142,$29294.64
122143,$29294.64
122144,$29294.64
122195,$28062.72
122259,$98073.36
122314,$29628.72
122315,$29628.72
122572,$52279.87
122590,$57420.00
122591,$59006.88
122592,$48525.12
122593,$40481.36
122606,$44391.40
122607,$39926.21
122621,$43848.00
122622,$38857.68
122623,$44495.28
122624,$32990.40
122625,$33888.24
122626,$44495.28
122634,$38857.68
122637,$38857.68
122641,$28835.28
122642,$59006.88
122643,$38857.68
122649,$28835.28
122650,$57420.00
122651,$59006.88
122652,$32990.40
122662,$50738.40
122663,$41592.96
122670,$43848.00
122678,$28835.28
122679,$41008.32
122680,$28981.44
122685,$57420.00
122686,$49381.20
122687,$18792.00
122688,$30046.32
122698,$18792.00
122699,$57420.00
122708,$43848.00
122709,$42063.54
122710,$57420.00
122711,$45956.88
122717,$32990.40
122718,$39926.21
122723,$62243.28
122724,$38424.42
122889,$39150.00
122894,$29232.00
122904,$29232.00
122905,$20065.68
122907,$20065.68
122909,$31445.28
122928,$36080.64
122929,$40235.76
122930,$33950.88
122938,$33032.16
122939,$33032.16
122940,$33032.16
122942,$36080.64
122943,$36080.64
122944,$33032.16
122945,$33032.16
122949,$33032.16
122982,$41592.96
122984,$39421.44
122985,$39421.44
122999,$39421.44
126674,$32176.08
128029,$30672.72
128035,$30672.72
128065,$30317.76
128067,$41217.12
128068,$42136.10
128076,$52387.92
128077,$30672.72
128091,$30672.72
128111,$30317.76
128112,$41217.12
128127,$30672.72
128129,$30672.72
128133,$28271.52
128148,$29319.70
128153,$41217.12
128154,$29319.70
128156,$30317.76
128157,$30672.72
128159,$27791.28
128161,$41217.12
128178,$41217.12
128181,$27791.28
128183,$27791.28
128184,$27791.28
128199,$27791.28
128200,$29319.70
128214,$44391.40
128215,$29319.70
128216,$27791.28
128217,$29319.70
128238,$81223.20
128239,$32176.08
128240,$30672.72
128242,$27791.28
128261,$27791.28
128262,$27791.28
128270,$27791.28
128271,$27791.28
128285,$27791.28
128287,$28271.52
129172,$64553.13
129179,$56856.24
129180,$64553.13
129198,$56856.24
129208,$32176.08
129209,$34911.36
129211,$31445.28
129214,$32176.08
129215,$29294.64
129217,$32176.08
129218,$32176.08
129222,$34911.36
129228,$34911.36
129241,$32176.08
129242,$31445.28
129243,$31445.28
129244,$29294.64
129245,$38857.68
129249,$29294.64
129259,$31445.28
129266,$31445.28
129274,$56856.24
129276,$39985.20
129277,$32176.08
129284,$29294.64
129297,$31445.28
129298,$31445.28
129317,$34911.36
129320,$61679.52
129333,$37771.92
129344,$37771.92
129345,$35767.44
129355,$32176.08
129375,$29294.64
129376,$29294.64
129379,$29294.64
129380,$32176.08
129381,$29294.64
129387,$29294.64
129388,$29294.64
129395,$29294.64
129396,$29294.64
129398,$29294.64
129403,$56856.24
129404,$29294.64
129407,$29294.64
129408,$29294.64
129410,$31445.28
129421,$29294.64
129422,$29294.64
129427,$29294.64
129428,$34911.36
129429,$29294.64
129434,$31445.28
129447,$29294.64
129448,$29294.64
129453,$29294.64
130052,$39150.00
130059,$38857.68
130061,$50738.40
130062,$50738.40
130081,$50738.40
130082,$49323.26
130101,$38857.68
130104,$49323.26
130105,$48003.12
130113,$38857.68
130571,$34911.36
130587,$34911.36
130588,$34911.36
130598,$34911.36
130609,$34911.36
130610,$32176.08
130611,$32176.08
130627,$29294.64
131199,$53717.45
131241,$68089.68
131270,$86432.24
131271,$86432.24
131272,$52279.87
131275,$86432.24
131276,$86432.24
131280,$86432.24
131281,$86610.24
131294,$86432.24
131295,$86432.24
131296,$86432.24
131298,$86432.24
131301,$86432.24
131325,$52279.87
131326,$86610.24
131327,$52279.87
131349,$68089.68
131359,$62774.94
131360,$62774.94
131382,$52279.87
131383,$64498.32
131385,$43326.00
131410,$68089.68
131411,$62774.94
131415,$52279.87
131419,$55155.30
131422,$41029.20
131425,$53717.45
131426,$52279.87
131427,$43326.00
131428,$52279.87
131435,$51769.09
131436,$50268.08
131442,$52279.87
131453,$91186.09
131454,$43326.00
131456,$43326.00
131457,$43351.84
131465,$40729.83
131466,$41849.78
131467,$41849.78
131468,$41849.78
131469,$41849.78
131474,$40729.83
131475,$40729.83
131476,$40729.83
131477,$40729.83
131478,$40729.83
131479,$40729.83
131480,$40729.83
131481,$40729.83
131485,$40729.83
131486,$41849.78
131487,$41849.78
131496,$40729.83
131497,$40729.83
131522,$40729.83
131523,$40729.83
131524,$40729.83
131525,$40729.83
131526,$40729.83
131528,$40729.83
131529,$40729.83
131530,$40729.83
131531,$40729.83
131537,$40729.83
131538,$40729.83
131540,$40729.83
131541,$40729.83
131543,$40729.83
131550,$40729.83
131551,$40729.83
131564,$40729.83
131565,$40729.83
131577,$40729.83
131588,$40729.83
131589,$40729.83
131592,$42741.62
131593,$40729.83
131594,$40729.83
131602,$38660.36
131603,$38660.36
131606,$40729.83
131616,$41029.20
131617,$40729.83
131622,$39926.21
131623,$38660.36
131625,$38660.36
131626,$38660.36
131627,$38660.36
131628,$38660.36
131629,$38660.36
131632,$62774.94
131633,$40047.84
131651,$39926.21
131652,$39926.21
131653,$37938.96
131654,$39926.21
131656,$61094.88
131660,$79845.12
131661,$39926.21
131664,$40729.83
131693,$61094.88
131718,$75627.36
131719,$31129.99
131723,$30296.88
131732,$30296.88
131733,$30296.88
131734,$38424.42
131736,$30296.88
131747,$31129.99
131748,$31129.99
131749,$31129.99
131753,$40729.83
131754,$38660.36
131759,$31988.16
131760,$31129.99
131761,$31129.99
131770,$31129.99
131774,$30296.88
131795,$61094.88
131796,$40729.83
131797,$31129.99
131798,$39926.21
131803,$43326.00
131804,$31129.99
131820,$39926.21
131821,$62774.94
131822,$61094.88
131825,$39926.21
131826,$31129.99
131827,$62774.94
131834,$30296.88
131839,$31129.99
131840,$30296.88
131841,$61094.88
131842,$30296.88
131849,$41849.78
131850,$31129.99
131852,$30296.88
131855,$40729.83
131856,$62774.94
131857,$30296.88
131858,$62774.94
131862,$30296.88
131868,$31129.99
131869,$30296.88
131870,$30296.88
131875,$30296.88
131878,$31129.99
131880,$38857.68
131881,$39926.21
131882,$30296.88
131894,$39926.21
131895,$31129.99
131912,$30296.88
131913,$30296.88
131919,$39926.21
131921,$30296.88
131922,$30296.88
131927,$30296.88
131933,$43994.16
131944,$30296.88
131945,$30296.88
131954,$39926.21
131958,$30296.88
131959,$30296.88
131960,$30296.88
131961,$30296.88
131975,$40729.83
131977,$40729.83
131992,$31129.99
131993,$30296.88
131994,$30296.88
131995,$30296.88
131996,$30296.88
131997,$30296.88
131998,$30296.88
132001,$30296.88
132002,$30296.88
132003,$30296.88
132004,$30296.88
132013,$43451.28
132014,$61094.88
132015,$38857.68
132020,$61094.88
132029,$30296.88
132030,$30296.88
132039,$79845.12
132040,$39926.21
132041,$30296.88
132042,$30296.88
132049,$30296.88
132054,$38857.68
132056,$61094.88
132057,$61094.88
132058,$30296.88
132066,$30296.88
132067,$61094.88
132068,$61094.88
132069,$61094.88
132070,$30296.88
132071,$39926.21
132072,$61094.88
132074,$61094.88
132075,$30296.88
132076,$30296.88
132077,$30296.88
132082,$40729.83
132083,$61094.88
132091,$30296.88
132092,$30296.88
132093,$30296.88
132123,$39926.21
132147,$40799.52
132148,$61094.88
132160,$39926.21
132168,$30296.88
132169,$31129.99
132426,$38857.68
132427,$32176.08
132438,$31320.00
132439,$43848.00
132442,$39421.44
132447,$32176.08
132448,$48003.12
132450,$37584.00
132763,$30672.72
132779,$30672.72
132788,$30672.72
132789,$30672.72
132793,$30672.72
132795,$30672.72
132826,$30672.72
132882,$34911.36
132883,$35871.84
132884,$35871.84
132998,$32092.56
132999,$32092.56
133010,$39421.44
133011,$32092.56
133012,$32092.56
133013,$32092.56
133014,$32092.56
133015,$0.00
133016,$0.00
133017,$0.00
133018,$0.00
133479,$34911.36
133480,$62493.84
133492,$62493.84
133493,$62493.84
133504,$62493.84
133521,$62493.84
133532,$62493.84
133533,$57607.92
133534,$57607.92
133536,$110692.71
133538,$107051.76
133546,$110692.71
133547,$110692.71
133548,$57607.92
133549,$166518.00
133560,$42887.52
133569,$62493.84
133570,$32176.08
133571,$37396.08
133572,$32176.08
133573,$62493.84
133574,$42887.52
133581,$37396.08
133582,$37396.08
133590,$62493.84
133603,$42887.52
133604,$0.00
133610,$0.00
133611,$46812.96
133612,$57607.92
133622,$104922.00
133623,$107051.76
133624,$0.00
133630,$34911.36
133631,$42887.52
133641,$0.00
133642,$34911.36
133643,$0.00
133653,$34911.36
133654,$0.00
133655,$37396.08
133661,$0.00
133662,$34911.36
133663,$42887.52
133664,$107051.76
133666,$42887.52
133667,$0.00
133668,$34911.36
133669,$107051.76
133676,$37396.08
133677,$37396.08
133685,$37396.08
133686,$42887.52
133690,$34911.36
133696,$0.00
133698,$0.00
133703,$34911.36
133704,$32176.08
133714,$34911.36
133715,$34911.36
133716,$34911.36
133720,$0.00
133732,$37396.08
133733,$32176.08
133741,$107051.76
133760,$34911.36
133762,$34911.36
133770,$166518.00
133771,$37396.08
133772,$107051.76
133773,$107051.76
133774,$34911.36
133775,$0.00
133784,$34911.36
133785,$0.00
133786,$32176.08
133787,$107051.76
133791,$34911.36
133803,$34911.36
133804,$0.00
133805,$37396.08
133806,$98678.88
133807,$0.00
133808,$46812.96
133809,$89104.88
133810,$32176.08
133811,$34911.36
133818,$37396.08
133827,$98678.88
133828,$98678.88
146291,$46290.18
146331,$46290.18
146336,$46290.18
146425,$46290.18
146460,$46629.22
146487,$46290.18
146514,$46290.18
146582,$42762.24
146584,$42762.24
146588,$46290.18
146611,$42762.24
146723,$46290.18
146786,$46290.18
146792,$46290.18
146828,$46290.18
146829,$0.00
146892,$46290.18
146932,$0.00
146971,$0.00
146999,$46290.18
147001,$42762.24
147088,$0.00
147089,$0.00
147635,$38857.68
147636,$38857.68
148400,$44056.80
148406,$42887.52
148430,$95212.80
148432,$39985.20
150794,$62774.94
150818,$62774.94
150848,$50679.15
150850,$40884.61
150864,$40884.61
150937,$50670.80
150957,$42972.87
150958,$49861.44
150961,$42972.87
150963,$45956.88
150964,$48003.12
150973,$45956.88
150975,$38857.68
150983,$45956.88
150984,$45956.88
150993,$42972.87
150994,$42972.87
150995,$41822.64
150996,$62774.94
151007,$42972.87
151013,$45956.88
151014,$41822.64
151035,$41822.64
151036,$41822.64
151041,$48003.12
151045,$42972.87
151046,$41822.64
151054,$41822.64
151056,$41822.64
151079,$45956.88
151090,$45956.88
151091,$41822.64
151100,$41822.64
151103,$41822.64
151104,$45956.88
151106,$38857.68
151107,$52638.48
151108,$38857.68
151112,$41822.64
151114,$39926.21
151115,$42972.87
151119,$38857.68
151120,$41822.64
151131,$41822.64
151132,$38857.68
151133,$39985.20
151134,$41822.64
151137,$38857.68
151138,$38857.68
151153,$41822.64
151154,$62774.94
151166,$62774.94
151177,$41822.64
151187,$41822.64
151198,$38857.68
151199,$62774.94
151200,$41822.64
151203,$39985.20
151204,$38857.68
151206,$41822.64
151207,$38857.68
151208,$45956.88
151213,$41822.64
151216,$41822.64
151217,$62774.94
151218,$45956.88
151235,$48003.12
151236,$45956.88
151237,$41822.64
151244,$45956.88
151249,$48003.12
151250,$41822.64
151251,$62774.94
151257,$38857.68
151258,$48003.12
151259,$62774.94
151260,$42972.87
151261,$45956.88
151266,$42972.87
151277,$38857.68
151278,$42972.87
151283,$42972.87
151284,$45956.88
151287,$42972.87
151288,$42972.87
151289,$42972.87
151293,$32176.08
151303,$42972.87
151304,$49322.21
151305,$41822.64
151306,$45956.88
151307,$42972.87
151312,$45956.88
151313,$62774.94
151314,$42972.87
151332,$42972.87
151350,$38857.68
151352,$38857.68
151363,$42972.87
151375,$62774.94
151376,$38857.68
151377,$62774.94
151378,$62774.94
151406,$62774.94
151408,$39926.21
151415,$38857.68
151426,$45956.88
151461,$49322.21
151480,$31048.56
151501,$39926.21
151502,$52638.48
151504,$40987.44
151727,$29294.64
151728,$29294.64
151736,$29294.64
153975,$52279.87
153976,$52279.87
153979,$49623.67
153985,$55874.88
153993,$52279.87
153994,$52279.87
153996,$52279.87
154003,$60092.64
154004,$52279.87
154009,$60092.64
154016,$52279.87
154017,$52279.87
154018,$52279.87
154024,$49623.67
154025,$52279.87
154033,$52279.87
154034,$52617.60
154043,$52279.87
154044,$52279.87
154045,$52279.87
154058,$52279.87
154059,$52279.87
154069,$52617.60
154070,$43938.31
154072,$52279.87
154077,$60092.64
154090,$42532.56
154091,$0.00
154092,$42532.56
154093,$32593.68
154096,$47460.24
154111,$42532.56
154118,$43938.31
154127,$60092.64
154128,$48295.44
154129,$38419.20
154130,$0.00
154131,$60092.64
154151,$52617.60
154160,$45748.08
154162,$45748.08
154168,$42762.24
154174,$42532.56
154175,$36289.44
154186,$52617.60
154200,$36289.44
154201,$42532.56
154203,$36289.44
154204,$52617.60
154205,$43848.00
154210,$36289.44
154212,$38857.68
154221,$0.00
154228,$42532.56
154234,$42532.56
154235,$60092.64
154236,$67860.00
154256,$36289.44
154257,$39150.00
154261,$36289.44
154270,$38857.68
154271,$41029.20
154276,$31445.28
154277,$39421.44
154284,$42762.24
154285,$34326.72
154292,$34389.36
154293,$41029.20
154302,$38419.20
154303,$39880.80
154304,$39421.44
154311,$39880.80
154312,$39150.00
154320,$39880.80
154331,$39421.44
154332,$39150.00
154337,$49623.67
154338,$39421.44
154341,$34389.36
154356,$42532.56
154363,$31716.72
154364,$38064.24
154369,$39150.00
154370,$34389.36
154371,$34389.36
154372,$34389.36
154374,$31445.28
154375,$38064.24
154376,$39150.00
154381,$39880.80
154387,$34389.36
154396,$39150.00
154409,$34389.36
154410,$52617.60
154411,$38064.24
154418,$34389.36
154427,$47460.24
154428,$38064.24
154439,$36289.44
154440,$34389.36
154445,$52617.60
154448,$33032.16
154449,$34389.36
154450,$34389.36
154455,$34681.68
154456,$36289.44
154460,$42762.24
154461,$37584.00
154465,$36289.44
154475,$34389.36
154476,$36289.44
154477,$34389.36
154479,$34389.36
154480,$32593.68
154481,$36289.44
154487,$36289.44
154488,$39150.00
154489,$32531.04
154499,$34389.36
154508,$31445.28
154520,$52617.60
154521,$33610.01
154528,$39421.44
154546,$34389.36
154547,$34389.36
154555,$31445.28
154556,$60092.64
154557,$34389.36
154558,$34389.36
154560,$34389.36
154561,$34389.36
154562,$39150.00
154565,$34389.36
154574,$34389.36
154576,$36289.44
154582,$31445.28
154587,$34389.36
154594,$39880.80
154595,$31445.28
154599,$33032.16
154600,$34389.36
154606,$34389.36
154607,$34389.36
154617,$43848.00
154618,$34389.36
154623,$31716.72
154624,$34389.36
154637,$34389.36
154638,$52617.60
154639,$36289.44
154644,$31445.28
154649,$34389.36
154650,$0.00
154651,$43848.00
154652,$33032.16
154655,$34389.36
154656,$34389.36
154657,$31445.28
154666,$36289.44
154673,$34389.36
154674,$31445.28
154681,$34389.36
154682,$34389.36
154683,$34389.36
154687,$34389.36
154688,$34389.36
154689,$34389.36
154700,$34389.36
154701,$31445.28
154703,$34389.36
154712,$31445.28
154720,$34389.36
154721,$34389.36
154726,$41029.20
154727,$34389.36
154728,$30046.32
154733,$34389.36
154734,$36289.44
154735,$31716.72
154736,$34389.36
154740,$34681.68
154744,$39150.00
154745,$34389.36
154746,$34389.36
154747,$31716.72
154752,$30672.72
154753,$34389.36
154763,$34389.36
154765,$34389.36
154771,$34389.36
154772,$32593.68
154773,$34389.36
154793,$36289.44
154800,$31445.28
154819,$34389.36
154820,$42532.56
154821,$42063.54
154822,$34389.36
154823,$36289.44
154830,$31445.28
154838,$34389.36
154839,$34389.36
154840,$31445.28
154844,$34389.36
154845,$31716.72
154851,$34389.36
154858,$31445.28
154859,$34389.36
154860,$34389.36
154861,$31445.28
154863,$33032.16
154864,$31445.28
154865,$34681.68
154866,$32531.04
154876,$30046.32
154877,$36289.44
154883,$36289.44
154884,$34389.36
154889,$34389.36
154890,$34389.36
154891,$34389.36
154892,$34389.36
154902,$31445.28
154919,$39150.00
154920,$52279.87
154921,$31902.29
154922,$34389.36
154926,$32531.04
154927,$31445.28
154936,$36289.44
154937,$52279.87
154938,$34389.36
154944,$36289.44
154945,$34389.36
154947,$31445.28
154948,$31445.28
154949,$31445.28
154950,$31445.28
154954,$41760.00
154960,$30046.32
154962,$33610.01
154969,$31445.28
154970,$34389.36
154971,$52617.60
154997,$34389.36
155012,$37584.00
155013,$31445.28
155017,$31445.28
155018,$31445.28
155019,$33032.16
155020,$33610.01
155021,$33032.16
155022,$34389.36
155023,$34389.36
155028,$36289.44
155029,$31445.28
155030,$32593.68
155038,$33032.16
155039,$30046.32
155040,$35704.80
155046,$31445.28
155047,$31716.72
155048,$36289.44
155050,$31445.28
155054,$31445.28
155055,$31445.28
155056,$31445.28
155057,$31716.72
155062,$36289.44
155067,$31445.28
155068,$31445.28
155069,$31445.28
155071,$32593.68
155072,$31445.28
155073,$31445.28
155080,$31445.28
155086,$30881.52
155092,$34389.36
155093,$31445.28
155110,$34389.36
155111,$32593.68
155112,$31445.28
155113,$33032.16
155119,$31445.28
155120,$32531.04
155125,$52279.87
155126,$31445.28
155127,$36289.44
155128,$31445.28
155129,$31445.28
155130,$31445.28
155135,$31445.28
155147,$38857.68
155155,$31445.28
155163,$30046.32
155164,$31445.28
155165,$34389.36
155171,$31445.28
155172,$31445.28
155176,$31445.28
155177,$31445.28
155184,$31445.28
155188,$34389.36
155189,$31716.72
155198,$31445.28
155199,$52617.60
155200,$31445.28
155210,$30046.32
155219,$31445.28
155220,$31445.28
155221,$31445.28
155222,$31445.28
155227,$31445.28
155228,$31445.28
155234,$31445.28
155235,$31445.28
155236,$31445.28
155240,$31445.28
155244,$31445.28
155261,$31445.28
155262,$31445.28
155266,$31445.28
155270,$31445.28
155275,$31445.28
155276,$31445.28
155284,$31445.28
155288,$31445.28
155291,$31445.28
155292,$31445.28
155293,$31445.28
155300,$31445.28
155301,$31445.28
155302,$31445.28
155304,$31445.28
155305,$31445.28
155306,$31445.28
155310,$31445.28
155311,$31445.28
155312,$31445.28
155314,$31445.28
155315,$31445.28
155320,$31445.28
155321,$31445.28
155322,$31445.28
155325,$31445.28
155331,$31445.28
155332,$31445.28
155336,$31445.28
155337,$31445.28
155342,$36289.44
155343,$31445.28
155353,$31445.28
155354,$31445.28
155370,$31445.28
155371,$31445.28
155372,$31445.28
155386,$31445.28
155404,$34389.36
155405,$31445.28
155410,$36289.44
155411,$31445.28
155412,$34389.36
155416,$31445.28
155417,$31716.72
155418,$52279.87
155424,$31445.28
155425,$31445.28
155434,$31445.28
155435,$31445.28
155442,$31445.28
155443,$31445.28
155453,$34389.36
155454,$31445.28
155455,$32593.68
155458,$31445.28
155459,$36289.44
155465,$36289.44
155466,$32593.68
155467,$31445.28
155494,$31445.28
155495,$31445.28
155496,$31445.28
155497,$31445.28
155507,$31445.28
155508,$31445.28
155515,$31445.28
155522,$31445.28
155523,$31445.28
155524,$45059.04
155526,$33032.16
155527,$31445.28
155528,$32531.04
155535,$31716.72
155536,$31445.28
155544,$31445.28
155545,$34389.36
155551,$31445.28
155552,$33032.16
155553,$32593.68
155560,$31445.28
155569,$31445.28
155570,$36289.44
155571,$36289.44
155572,$31445.28
155573,$34389.36
155577,$34389.36
155578,$31445.28
155579,$31445.28
155580,$34389.36
155581,$31445.28
155582,$34389.36
155583,$30881.52
155584,$30046.32
155589,$31445.28
155590,$31445.28
155591,$31445.28
155592,$34389.36
155593,$31445.28
155597,$31445.28
155598,$34389.36
155605,$31445.28
155614,$36289.44
155615,$34389.36
155622,$32593.68
155623,$30046.32
155624,$34389.36
155625,$36289.44
155631,$32593.68
155632,$34389.36
155633,$36289.44
155635,$31445.28
155636,$34389.36
155637,$31445.28
155655,$31445.28
155656,$31445.28
155668,$31716.72
155669,$31445.28
155670,$31445.28
155671,$31445.28
155676,$30046.32
155677,$30672.72
155678,$36289.44
155679,$31716.72
155680,$31048.56
155684,$31445.28
155685,$33032.16
155686,$34389.36
155687,$32593.68
155688,$36289.44
155692,$31445.28
155693,$30046.32
155694,$31445.28
155695,$31445.28
155696,$31445.28
155697,$34389.36
155698,$32531.04
155699,$31445.28
155700,$31716.72
155706,$32593.68
155707,$36289.44
155714,$30672.72
155715,$32134.32
155719,$36289.44
155740,$34389.36
155741,$31445.28
155742,$31445.28
155743,$32593.68
155748,$30046.32
155749,$32593.68
155750,$31445.28
155751,$31445.28
155752,$36289.44
155754,$30881.52
155755,$32531.04
155760,$38857.68
155761,$31445.28
155768,$31048.56
155769,$31445.28
155770,$36289.44
155778,$31445.28
155783,$31445.28
155790,$31445.28
155791,$34681.68
155795,$36289.44
155796,$32593.68
155797,$33032.16
155802,$30046.32
155803,$30672.72
155804,$31445.28
155808,$33032.16
155809,$32531.04
